"","recordID","survivorShip","gender","productType","issueDate","matDate","birthDate","currentDate","baseFee","riderFee","rollUpRate","gbAmt","gmwbBalance","wbWithdrawalRate","withdrawal","FundValue1","FundValue2","FundValue3","FundValue4","FundValue5","FundValue6","FundValue7","FundValue8","FundValue9","FundValue10","FundNum1","FundNum2","FundNum3","FundNum4","FundNum5","FundNum6","FundNum7","FundNum8","FundNum9","FundNum10","FundFee1","FundFee2","FundFee3","FundFee4","FundFee5","FundFee6","FundFee7","FundFee8","FundFee9","FundFee10","age","ttm","fmv","Delta1","Delta2","Delta3","Delta4","Delta5","Rho1y","Rho2y","Rho3y","Rho4y","Rho5y","Rho7y","Rho10y","Rho30y"
"137755",137755,1,"M","DBSU",37408,45078,19541,41791,0.02,0.0035,0,252216.687465,0,0,0,25844.275432,25200.960084,14849.142337,0,21079.604024,25867.932454,19789.906006,16950.294322,17699.73551,19436.604533,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.958904109589,9.00547945205479,-5578.64066,-1905.33305,-1341.0913,-1214.87105,-366.887,-750.4582,1.8e-05,-1.7e-05,1e-06,-5e-06,-1e-06,3e-06,-1e-06,0
"138198",138198,1,"F","DBSU",38261,48853,20941,41791,0.02,0.0035,0,440961.891709,0,0,0,40589.202351,37884.976339,23885.592854,19272.626597,34706.702867,39798.175424,31422.329847,28821.004074,27829.08898,31464.260058,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.1232876712329,19.3479452054795,-16405.005853,-5264.1075,-3589.00225,-3344.6494,-2031.8383,-2175.40845,8.5e-05,-4.9e-05,3e-06,-6.8e-05,1.3e-05,2.2e-05,-2.9e-05,1.5e-05
"138506",138506,1,"M","DBSU",38777,45352,26999,41791,0.02,0.0035,0,406887.893152,0,0,0,36661.723908,30951.472574,19391.124543,21395.437914,33131.88626,34480.989061,26876.728527,28822.258839,22596.717375,28631.889029,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.5260273972603,9.75616438356164,-8694.314744,-2804.9708,-1768.10465,-1657.07195,-1257.8981,-1206.2692,2.7e-05,-2.9e-05,-1e-06,-1e-05,0,6e-06,-1e-06,0
"138743",138743,1,"M","DBSU",39295,45139,27668,41791,0.02,0.0035,0,159649.767062,0,0,0,15987.285918,15341.97464,8465.85351,10769.493983,14774.10104,15815.361038,11719.115382,13488.380173,10235.446723,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.6931506849315,9.17260273972603,-3599.889297,-1180.0097,-768.1523,-658.2663,-532.4635,-460.99755,1.2e-05,-1e-05,0,-5e-06,1e-06,2e-06,0,0
"140087",140087,1,"F","ABSU",40148,49279,21002,41791,0.02,0.006,0,444075.820418,0,0,0,58260.900998,56723.986056,35137.888985,29763.572629,37139.755062,57796.977026,45442.268064,42170.513937,40832.989731,42630.72236,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.9561643835616,20.5150684931507,40084.882275,4891.55565,12231.99845,3460.8106,-8454.73265,-11304.998,1.651684,2.714081,3.423664,4.769403,8.838317,21.204864,87.029341,-478.034503
"140720",140720,1,"M","ABSU",40148,48549,22555,41791,0.02,0.006,0,271967.626034,0,0,0,35681.021588,34739.760909,21519.677072,18228.257018,22745.690153,35396.898257,27830.440656,25826.703542,25007.556751,26108.55134,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.7013698630137,18.5150684931507,27026.178788,2799.85385,7343.1782,2128.3157,-5368.47815,-7099.78745,1.1166,1.900726,2.400012,3.123165,5.901841,14.516007,35.746603,-275.667542
"141695",141695,1,"M","ABSU",38322,45261,22129,41791,0.02,0.006,0,177135.511266,0,0,0,15764.719147,14193.879626,8995.746448,8119.109221,14347.892442,15232.75356,12016.614826,11654.231344,10463.946568,12400.996568,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.8684931506849,9.50684931506849,43198.820413,-21004.26325,-11827.5839,-12973.45745,-11313.627,-13801.46325,0.248455,1.029315,1.190197,1.649338,3.655599,-1.867227,-78.855919,-93.155024
"142572",142572,1,"M","ABSU",38961,48823,26359,41791,0.02,0.006,0,177238.455818,0,0,0,15487.19764,14396.432421,8341.997867,9352.83692,13909.614895,15132.775792,11454.798324,12382.9516,9947.058095,12436.404535,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.2794520547945,19.2657534246575,27802.052831,-10252.70065,-4102.62035,-6011.0762,-7932.01915,-9533.22655,0.208845,0.733728,0.877622,1.158087,2.369399,6.746055,11.350952,-204.745911
"142633",142633,1,"M","ABSU",38596,48823,26359,41791,0.02,0.006,0,408872.163471,0,0,0,36231.182431,32860.300891,20163.576006,19576.7804,32117.386458,35089.153829,27258.866335,27414.51867,23654.210755,28476.204048,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.2794520547945,19.2657534246575,64911.663548,-23654.52395,-9470.31935,-14231.222,-17106.35645,-22042.8877,0.482134,1.693393,2.025953,2.653552,5.462526,15.56916,26.610875,-473.308801
"143051",143051,1,"F","ABSU",40787,49553,26846,41791,0.02,0.006,0,159014.248277,0,0,0,20363.366668,20371.35751,15280.475639,10429.792102,12595.710651,20393.068076,17684.545902,14650.742782,16709.381071,15402.529479,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.9452054794521,21.2657534246575,20644.052794,4848.67515,7495.2563,3887.7737,-2624.8845,-4020.28635,0.718398,1.110987,1.383714,1.917535,3.572236,9.110377,48.163268,-220.745413
"144150",144150,1,"F","ABSU",38534,45108,27668,41791,0.02,0.006,0,288033.005817,0,0,0,28908.956515,0,17127.073436,15596.289002,25995.461456,27803.976167,22447.564263,21859.01258,19622.796142,22991.810242,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.6931506849315,9.08767123287671,83614.136509,-39250.80505,-11215.25435,-24448.27315,-24199.45085,-29648.77465,0.476321,1.98489,2.308921,2.845481,6.708696,-28.060223,-74.360712,-258.550836
"144164",144164,1,"F","ABSU",39873,48639,26085,41791,0.02,0.006,0,401212.405765,0,0,0,53748.259492,54398.996443,33783.944776,19381.897705,24990.406443,54225.427499,42828.471066,32768.369608,39292.833056,35160.780944,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,43.0301369863014,18.7616438356164,65879.115501,6603.69065,16147.53585,4728.7716,-7894.0426,-10426.97165,1.779717,3.19085,3.937775,5.193321,9.617063,26.040108,91.572532,-545.547849
"145956",145956,1,"F","ABSU",39661,45139,21064,41791,0.02,0.006,0,146502.669943,0,0,0,15901.545298,14586.250902,9126.338081,9273.775287,12094.309162,15438.923564,12122.111256,12442.198464,10603.845777,12322.122268,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.786301369863,9.17260273972603,33550.354519,-11834.73575,-4661.45455,-7323.01665,-9875.0475,-10393.002,0.301074,1.238681,2.007912,2.563685,5.537462,-4.947192,-37.877902,-121.5086
"145990",145990,1,"M","ABSU",36861,45261,26908,41791,0.02,0.006,0,419125.895728,0,0,0,27156.110582,32595.111693,14833.76064,14852.914477,32119.853138,29623.358164,20316.150004,21046.835893,19161.967445,24402.165273,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.7753424657534,9.50684931506849,143367.985099,-46134.3527,-30719.23785,-27766.38965,-24777.9934,-36545.96435,0.676827,2.795236,3.182588,4.031443,8.174734,-12.291404,-182.349827,-290.763194
"147833",147833,1,"M","ABSU",38626,45200,19845,41791,0.02,0.006,0,194619.3193,0,0,0,17497.975793,16131.659482,9887.414868,9372.58724,15157.773909,17057.216311,13265.067394,13181.983259,11603.021599,13750.763606,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.1260273972603,9.33972602739726,43081.604742,-22723.5635,-13247.449,-14050.6715,-12038.49035,-13413.0442,0.24653,1.078279,1.268701,1.85506,3.873253,-7.735018,-84.953563,-74.3724
"148346",148346,1,"F","ABSU",39479,48976,20607,41791,0.02,0.006,0,191032.083268,0,0,0,19122.373932,19373.229181,9835.053362,11210.539895,15433.02073,19327.844983,13806.424745,15023.504059,12183.522093,15009.163477,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.0383561643836,19.6849315068493,20012.928602,-7369.2497,-2085.0137,-4353.62325,-6774.196,-7765.86425,0.190223,0.654573,0.816149,1.20814,2.7409,6.962134,15.941103,-181.458933
"148854",148854,1,"F","ABSU",38991,45200,21490,41791,0.02,0.006,0,411646.889896,0,0,0,41041.792163,37311.231159,22026.312179,25558.578391,37781.132425,39744.185586,30300.315139,0,26117.165129,33145.386455,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.6191780821918,9.33972602739726,114954.199366,-42330.8165,-27158.73895,-31093.2696,-24617.22315,-39566.17775,0.655385,2.683861,3.169355,4.930547,9.914241,-15.589156,-147.437086,-307.291694
"149073",149073,1,"M","ABSU",38322,48914,19511,41791,0.02,0.006,0,324272.644022,0,0,0,32345.190804,29122.227962,18456.981859,16658.345415,29438.223057,31253.732831,24655.034813,23911.516151,0,25443.688302,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.041095890411,19.5150684931507,23643.775461,-16351.33705,-6687.96625,-7676.02795,-10013.32325,-12935.3162,0.234747,0.828784,0.990522,1.340376,2.850732,7.765716,1.077794,-213.695843
"149498",149498,1,"M","ABSU",39295,45505,27607,41791,0.02,0.006,0,146522.826177,0,0,0,0,17827.193693,0,12514.025067,17167.331263,18377.263108,13617.473939,0,11893.468445,15360.326494,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.8602739726027,10.1753424657534,39098.850003,-9094.4708,-10340.8564,-8385.95795,-11571.58235,-17730.6957,0.24205,0.984279,1.201004,1.557519,3.774724,11.241861,-63.517315,-129.244149
"149764",149764,1,"F","ABSU",39417,45627,24654,41791,0.02,0.006,0,263324.907299,0,0,0,23743.378546,23682.420238,12305.152477,15675.482731,21353.462302,23849.430331,17215.78215,19818.909199,15142.868403,19496.840654,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.9506849315068,10.5095890410959,69028.753192,-26963.79595,-13470.93435,-15559.86825,-20221.7382,-21780.8572,0.441692,1.693743,1.969063,2.910641,6.610382,19.546312,-105.521375,-235.823057
"149798",149798,1,"M","ABSU",39234,45078,25112,41791,0.02,0.006,0,196850.34497,0,0,0,17026.686889,15785.007219,8837.721182,11807.574315,16250.817136,16615.802148,12358.797355,14578.443791,10643.850423,14104.79222,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.6958904109589,9.00547945205479,59013.143263,-23162.46355,-11795.8133,-13344.20805,-16905.5651,-18191.29335,0.317906,1.333219,1.539472,2.145913,5.179906,-21.362539,-49.94021,-168.934812
"149800",149800,1,"M","ABSU",38930,45505,21398,41791,0.02,0.006,0,429111.171264,0,0,0,38717.959752,35303.811332,20291.164237,22859.789513,34157.09264,37542.63869,28249.352637,30610.93083,24254.52943,30554.751281,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.8712328767123,10.1753424657534,96800.055352,-47183.9039,-25816.79595,-27577.1218,-28206.2804,-30580.2958,0.588484,2.507082,2.87824,3.701423,9.030398,27.856098,-222.170949,-214.06722
"151176",151176,1,"M","IBRU",37043,46539,21276,41791,0.02,0.007,0.05,676917.021331,0,0,0,27192.768876,28895.613409,16593.641372,13715.867203,28750.126657,28236.004551,21491.431518,20176.503541,19963.961045,23387.618177,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.2054794520548,13.0082191780822,713165.995058,-45824.49865,-33518.60405,-29235.81005,-18065.59895,-22507.57295,2.384242,8.779988,10.357665,12.854852,25.139289,61.190586,-161.115222,-1882.760469
"151288",151288,1,"M","IBRU",37834,46600,26512,41791,0.02,0.007,0.05,578135.064111,0,0,0,35520.371189,33741.769867,22707.961709,14696.423935,28235.68661,35108.085421,28675.141134,23575.5633,25972.698542,26998.772122,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.8602739726027,13.1753424657534,627924.320875,-62330.333,-43274.98405,-41394.9767,-21776.03565,-24389.8129,2.51454,8.842838,10.588177,13.20939,25.757911,62.566536,108.079329,-2394.815253
"151343",151343,1,"M","IBRU",40603,50100,20333,41791,0.02,0.007,0.05,198671.735122,0,0,0,23099.073624,20430.519073,16090.430844,14316.566292,16952.955928,22030.40267,19336.735678,18316.845729,0,18110.510458,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.7890410958904,22.7643835616438,111096.854525,-22889.5788,-12785.7604,-11148.4821,-10137.72025,-8549.24895,0.582769,1.984398,2.401305,3.006459,5.852065,14.193679,68.015558,-617.896778
"151821",151821,1,"F","IBRU",39995,49126,20790,41791,0.02,0.007,0.05,386932.247622,0,0,0,47437.539472,45487.04395,27677.135197,21404.687937,27064.038494,46813.622472,36400.522551,32288.802001,32364.545442,32842.370556,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.5369863013699,20.0958904109589,301277.252212,-60941.46805,-41985.29035,-38313.73865,-22443.95615,-18785.97145,1.555822,5.355348,6.456712,8.073698,15.72697,38.163907,142.874254,-1593.371817
"151825",151825,1,"M","IBRU",39417,49279,20729,41791,0.02,0.007,0.05,373497.438816,0,0,0,27751.291623,27680.043473,14382.278167,18321.524536,24957.954419,0,20121.828494,23164.366762,17699.004218,22787.93263,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.7041095890411,20.5150684931507,296027.338023,-24762.3575,-17397.05315,-18647.2243,-15225.76705,-14359.69825,1.229368,4.252631,5.119219,6.398376,12.464822,30.254689,100.076327,-1240.2602
"151895",151895,1,"F","IBRU",37135,46631,26177,41791,0.02,0.007,0.05,184730.177365,0,0,0,14679.44542,16893.153595,0,6075.610941,13001.802493,0,11605.485064,9844.123269,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.7780821917808,13.2602739726027,216494.56361,-18234.13475,-12302.9428,-4092.17275,-7604.1914,-9656.14015,0.840556,2.927766,3.517003,4.392465,8.559849,20.782615,55.508339,-829.24685
"153155",153155,1,"M","IBRU",39448,49675,25569,41791,0.02,0.007,0.05,351728.17459,0,0,0,27920.14026,28134.342575,15020.560701,16974.199299,23449.815573,0,20622.881667,22342.657705,18333.249409,22433.428382,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.4438356164384,21.6,368704.446257,-29526.79085,-20989.2794,-22859.2693,-17183.59185,-16311.85685,1.66669,5.538112,6.758005,8.486098,16.488616,39.947339,288.052207,-1906.083922
"153296",153296,1,"F","IBRU",39783,49644,26115,41791,0.02,0.007,0.05,379114.7633,0,0,0,51230.123603,49385.912986,30836.385793,20937.660795,27140.645844,50694.484287,39951.912108,33351.23263,0,34753.174245,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.9479452054794,21.5150684931507,359600.887874,-72451.0636,-44500.70265,-32563.70015,-24807.20395,-20950.90105,2.003679,6.576353,8.057938,10.131495,19.673005,47.63507,398.523654,-2366.759487
"154046",154046,1,"M","IBRU",39022,46327,27668,41791,0.02,0.007,0.05,213441.765017,0,0,0,13334.821485,12044.300338,7098.121172,8405.242564,12398.317491,12879.617278,9804.401454,10891.646171,8420.723091,10784.648658,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.6931506849315,12.427397260274,227006.311264,-24532.5058,-16027.28545,-14169.7997,-11298.49155,-10890.8576,0.93553,3.282514,3.933172,4.907877,9.568681,23.24052,44.956418,-897.85092
"154688",154688,1,"F","IBRU",40210,46419,20729,41791,0.02,0.007,0.05,194821.381844,0,0,0,21808.422888,21009.229487,13836.791426,11023.958149,13712.181608,21542.62201,17443.559256,15696.466283,15781.912289,16000.854714,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.7041095890411,12.6794520547945,137513.962202,-36383.205,-24686.9308,-23999.53575,-14581.2143,-11896.2869,0.694616,2.546639,3.008233,3.734764,7.301829,17.770518,-40.663318,-557.309653
"155026",155026,1,"M","IBRU",40634,49035,20546,41791,0.02,0.007,0.05,462463.192346,0,0,0,0,0,0,0,0,450938.572245,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.2054794520548,19.8465753424658,264734.590302,-111953.73585,-74635.8239,0,0,0,1.413279,4.921991,5.91467,7.383118,14.391593,34.941718,92.922911,-1392.202226
"155180",155180,1,"F","IBRU",37834,45870,20576,41791,0.02,0.007,0.05,682629.880449,0,0,0,41940.488034,39840.414049,26812.304164,17352.723847,33339.135734,41453.683821,33858.019309,27836.720095,30667.124694,31878.655577,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.1232876712329,11.1753424657534,674001.053741,-75690.6963,-52718.9912,-50607.5213,-26487.01255,-29361.19695,2.447817,9.123038,10.720642,13.286781,26.003862,63.330643,-240.525685,-1821.622411
"155759",155759,1,"M","IBRU",39722,49949,28004,41791,0.02,0.007,0.05,368489.665613,0,0,0,41534.510872,39741.454941,26622.249017,18633.397853,23705.400891,41000.436408,33436.841899,28356.825844,30287.077125,29507.329604,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.772602739726,22.3506849315068,363777.230255,-57024.33365,-39017.888,-37927.94655,-20689.2788,-17530.4179,1.974611,6.430589,7.900639,9.943332,19.29802,46.709674,427.386122,-2385.904622
"155765",155765,1,"F","IBRU",38596,46631,26634,41791,0.02,0.007,0.05,627020.311317,0,0,0,39671.978248,35980.971491,22078.466532,21435.944236,35167.504106,38421.493697,29847.580999,30018.015294,25900.599195,31180.5266,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.5260273972603,13.2602739726027,693787.754638,-71287.55415,-47322.1296,-42787.38065,-29662.4387,-30611.04345,2.889861,10.030356,12.062473,15.071246,29.363891,71.282795,213.240448,-2883.607835
"156527",156527,1,"F","IBRU",36892,44927,27150,41791,0.02,0.007,0.05,594319.059935,0,0,0,21704.851891,0,12312.905815,12175.651414,26376.760371,23544.074553,16545.293324,17035.230186,15656.102755,19799.673238,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.1123287671233,8.59178082191781,704060.200494,-45816.26175,-14623.89965,-28215.1686,-19482.48055,-24972.0408,2.287367,8.469519,9.973286,12.370671,24.200375,-228.812469,466.93584,-2321.467245
"158316",158316,1,"M","IBRU",39203,46508,22586,41791,0.02,0.007,0.05,241284.698614,0,0,0,14045.030102,13019.869185,7396.834814,9866.815517,13735.397555,13705.723533,10269.339199,12104.155801,8869.770622,11756.406864,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.6164383561644,12.9232876712329,227578.869656,-24683.5827,-16237.6544,-14071.6326,-12121.5823,-11350.9998,0.86706,3.157051,3.737626,4.64443,9.076723,22.082173,-34.99215,-719.293161
"158744",158744,1,"M","IBRU",37316,46813,25235,41791,0.02,0.007,0.05,192636.032197,0,0,0,0,0,9069.711142,6669.644781,13508.76293,14458.211716,11448.864103,0,10625.142568,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.358904109589,13.758904109589,214941.954934,-10056.14985,-6252.7665,-14954.4916,-4378.28425,-9700.89445,0.788087,2.785571,3.329811,4.152026,8.098487,19.676243,24.696658,-737.122021
"158834",158834,1,"F","IBRU",37104,44044,21306,41791,0.02,0.007,0.05,448590.569244,0,0,0,19581.315791,21161.562934,11656.431332,8966.750862,18973.272582,20462.674629,15282.179624,13831.790532,14198.214398,16196.075756,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.1232876712329,6.17260273972603,468496.423138,-41492.2956,-30695.95425,-26780.1439,-15709.9706,-18795.5128,1.158747,5.127543,5.725305,6.96351,-108.51501,-218.182532,462.63453,-1242.977378
"158989",158989,1,"M","IBRU",39142,46447,19572,41791,0.02,0.007,0.05,183629.113013,0,0,0,14307.07503,12974.032831,7327.056141,9224.785239,0,13840.202702,10316.22143,0,8802.95639,11515.430472,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.8739726027397,12.7561643835616,154409.504665,-19020.4188,-14749.45005,-12765.97045,-6967.77885,-1434.53765,0.556667,2.087049,2.447934,3.031714,5.935951,14.460209,-63.138027,-401.779911
"159147",159147,1,"M","IBRU",37073,44013,25934,41791,0.02,0.007,0.05,485785.809126,0,0,0,19785.966543,22038.702508,12207.511378,9727.300612,20588.342928,20930.586266,15723.745957,14492.053786,14844.661747,17068.072861,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,43.4438356164384,6.08767123287671,531127.20823,-42795.3796,-32113.0794,-28124.3168,-16872.36285,-20451.09135,1.383706,5.90038,6.65808,8.130439,-135.361125,-227.367704,648.1679,-1667.787481
"159382",159382,1,"M","IBRU",37347,44287,20668,41791,0.02,0.007,0.05,457985.176361,0,0,0,23950.14299,22926.973707,14398.028808,10456.355807,21401.284744,23801.279458,18762.667954,16457.910513,0,18796.544701,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.8712328767123,6.83835616438356,434058.396258,-48269.61055,-29334.2871,-21988.01185,-17836.50035,-20630.21385,1.147878,4.965408,5.5801,6.803371,-0.575223,-344.126611,345.775482,-991.936959
"160323",160323,1,"F","DBMB",40330,48731,26420,41791,0.02,0.0075,0,178714.516758,0,0,0,24734.768909,23117.288338,16463.539433,11463.149459,14388.507296,24131.11261,20250.920922,17007.968986,18316.567434,17570.362287,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1123287671233,19.013698630137,13591.702449,3226.62615,4910.36315,2385.87575,-2091.1973,-2990.76355,0.972146,1.391032,2.062908,2.600174,4.460293,11.228713,-1.068025,-150.943331
"160787",160787,1,"M","DBMB",38353,48580,27364,41791,0.02,0.0075,0,427544.059229,0,0,0,38133.234974,35012.925513,21681.24922,19185.498214,33696.59665,37135.003217,29014.261133,27859.897695,25394.517427,29771.490456,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,39.5260273972603,18.6,59465.561977,-34577.65855,-19279.28735,-21439.9292,-17706.66155,-21112.95985,0.416696,1.628854,1.913746,2.559961,5.478705,14.304302,-56.224433,-331.484849
"161239",161239,1,"F","DBMB",40238,48639,26451,41791,0.02,0.0075,0,451780.186463,0,0,0,55662.168515,52691.164074,35447.188769,29875.405103,36976.570549,54597.284048,44604.196288,41266.038525,40171.834581,41653.381934,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.027397260274,18.7616438356164,35256.395439,-8970.6898,497.24975,-5714.11335,-11931.60525,-12812.28705,1.607636,3.133827,3.81144,4.891506,8.943925,24.831551,-7.718895,-353.341805
"161621",161621,1,"M","DBMB",38018,45323,26330,41791,0.02,0.0075,0,465293.176871,0,0,0,41037.652512,38069.31546,24368.848033,19229.685363,36427.141376,40163.60527,31918.387241,28959.555234,28273.446511,32015.57646,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.358904109589,9.67671232876712,110967.619859,-62981.12445,-40452.81475,-40583.00625,-26554.4734,-30588.11825,0.51086,2.477941,2.793693,3.737348,8.502379,4.688165,-338.292091,0
"162449",162449,1,"M","DBMB",38261,48488,25204,41791,0.02,0.0075,0,381580.753609,0,0,0,37831.038043,35310.572717,22262.491491,17962.990839,32348.272951,37093.76389,29287.083436,26862.525953,25938.014618,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.4438356164384,18.3479452054795,56215.725344,-32603.29135,-17499.23445,-19809.7016,-14622.48265,-18002.94995,0.329398,1.402587,1.592082,2.221848,4.5275,12.181795,-56.54081,-283.744452
"162857",162857,1,"M","DBMB",38169,48761,20637,41791,0.02,0.0075,0,176412.187674,0,0,0,16024.59873,15346.873076,9664.731385,7451.554056,13491.27321,15877.457826,12559.9267,11260.83691,11265.055923,12459.57914,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.9561643835616,19.0958904109589,25904.668445,-15473.4677,-9090.0416,-10000.67195,-7352.13045,-8735.8915,0.076008,0.501092,0.500448,0.585668,1.745905,4.018407,-26.00974,-124.090096
"162926",162926,1,"F","DBMB",37926,48519,21490,41791,0.02,0.0075,0,454799.041969,0,0,0,40819.139887,37273.355562,24784.428045,17765.370416,33774.125847,39705.742343,32106.682845,27767.925397,28441.564615,30996.404962,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.6191780821918,18.4328767123288,67543.934772,-38544.7064,-21966.1121,-25053.46595,-17648.45085,-21735.4245,0.377291,1.627493,1.789157,2.345928,5.33875,14.378176,-68.809526,-336.766842
